Country Name,Country Code,Indicator Name,Indicator Code,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011
Argentina,ARG,Total debt service (% of GNI),DT.TDS.DECT.GN.ZS,,,,,,,,,3.651988376,3.177020074,3.298863997,2.608357506,2.263020758,3.016528748,3.157245113,3.28233254,5.736173338,3.28675804,5.482302823,7.015368492,6.148411862,6.936250831,8.375362471,7.420376878,6.913807091,5.893965973,4.161100287,6.20532377,4.556681293,2.947990066,2.174577321,2.498174704,2.26392496,3.49417455,4.848716022,6.345069724,7.324226771,9.231590239,9.702489739,5.794923496,5.605015135,11.75427389,8.895615688,5.647275046,10.43561376,3.510680731,2.41750948,4.074377091,3.914969751,
Argentina,ARG,GNI per capita (constant LCU),NY.GNP.PCAP.KN,5295.541147,4940.659888,5360.155015,5841.483891,5801.202779,5689.141705,5769.634892,6286.531073,6181.712201,6746.890355,6570.437078,6767.279836,7021.006605,6974.695198,6639.341004,6935.553651,6534.88828,7077.40158,7262.745453,6646.076026,5985.085865,6142.5595,6217.409279,5644.819514,6060.54425,6139.637659,5909.998169,5152.098997,5186.079124,5842.925021,6534.19452,6869.398204,7171.509708,6851.719294,7125.537073,7604.2104,7775.621556,7417.261961,7278.498,6872.951295,5750.625634,6299.565985,6839.546234,7585.131963,8258.164726,8932.6332,9432.830652,9341.937034,10146.25004,
Argentina,ARG,GNI per capita (constant 2000 US$),NY.GNP.PCAP.KD,5450.307172,5085.054252,5516.809428,6012.205489,5970.747132,5855.410992,5938.256651,6470.259496,6362.377217,6944.073112,6762.46286,6965.05849,7226.200609,7178.535716,6833.380553,7138.250229,6725.875123,7284.243767,7475.004449,6840.312412,6160.004334,6322.08025,6399.117568,5809.793453,6237.668045,6319.073016,6082.722146,5302.672822,5337.646043,6013.688737,6725.161088,7070.161342,7381.102274,7051.965753,7333.786055,7826.448957,8002.869728,7634.036814,7491.217375,7073.818275,5918.691833,6483.675363,7039.436926,7806.812939,8499.515572,9193.695875,9708.511959,9614.96191,10442.78154,
Armenia,ARM,"Primary education, teachers",SE.PRM.TCHR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12908,,11341,13620,,,,8666,7640,7635,6646,5904,5720,6606,,,,
Armenia,ARM,"Secondary education, teachers",SE.SEC.TCHR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32674,,,,,,,,54818,54603,46664,42121,42806,43372,41708,43229,42214,
Armenia,ARM,"Expenditure per student, primary (% of GDP per capita)",SE.XPD.PRIM.PC.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.34605,16.69424,16.4502,
Armenia,ARM,"Expenditure per student, secondary (% of GDP per capita)",SE.XPD.SECO.PC.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.74778,23.3388,17.82015,
Armenia,ARM,"Expenditure per student, tertiary (% of GDP per capita)",SE.XPD.TERT.PC.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.39335,7.17275,7.45701,
Armenia,ARM,"Health expenditure, total (% of GDP)",SH.XPD.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.47465581,5.913465393,5.85738036,5.956801343,6.33577136,6.539108359,6.83625056,5.689225612,5.672028747,5.799249978,4.86039757,4.176834604,3.882306433,3.768131885,4.59376179,4.404134983,
Armenia,ARM,Present value of external debt (% of GNI),DT.DOD.PVLX.GN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.45782899,
Armenia,ARM,Interest payments on external debt (% of GNI),DT.INT.DECT.GN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.127791461,0.337739075,0.576829477,0.601219033,0.945461805,1.056482304,1.039505863,0.7489067,0.970115638,1.190414818,0.965001129,1.433346767,0.69080665,1.060665885,1.126887829,0.703919513,1.149488144,0.945769127,
Armenia,ARM,External debt stocks (% of GNI),DT.DOD.DECT.GN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.1463562,16.30351709,25.2755507,31.708304,36.73481289,41.15532059,47.4542451,46.64901755,59.16894215,64.60174315,64.22492641,53.46610093,36.6040697,30.36436414,30.55395157,28.06992796,56.10599793,64.76235407,
Armenia,ARM,Total debt service (% of GNI),DT.TDS.DECT.GN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.181483828,0.337739075,0.768924126,2.601018513,1.378867986,3.141096647,3.078421236,2.330305254,2.497751633,3.264991259,3.998718516,4.581689751,2.748484347,2.269342002,1.992364587,3.010350435,4.801745669,9.966442348,
Armenia,ARM,GNI per capita (constant LCU),NY.GNP.PCAP.KN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,319487.2264,296923.2344,141550.9444,148737.5577,177480.3554,193534.7793,214273.3865,231171.3479,243318.8979,252338.2301,267933.4839,295405.3792,337135.6563,383309.771,421568.5198,478162.3852,544236.6645,616043.6906,663882.9885,556641.7595,576898.9155,
Armenia,ARM,GNI per capita (constant 2000 US$),NY.GNP.PCAP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,761.50076,707.7192763,337.3879856,354.5173449,423.0260691,461.2919371,510.7225991,550.9990466,579.9528443,601.4505062,638.6219377,704.1014544,803.565956,913.6223857,1004.812467,1139.704469,1297.193125,1468.345836,1582.371246,1326.760784,1375.043903,
Aruba,ABW,"Primary education, teachers",SE.PRM.TCHR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,473,486,498,516,537,552,567,572,594,579,582,586,
Aruba,ABW,"Secondary education, teachers",SE.SEC.TCHR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,395,397,427,449,461,479,502,518,543,555,553,532,
Aruba,ABW,"Expenditure per student, primary (% of GDP per capita)",SE.XPD.PRIM.PC.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.517,13.08244,12.26041,13.94239,12.27497,,,,12.12816,12.59279,14.55644,,
Aruba,ABW,"Expenditure per student, secondary (% of GDP per capita)",SE.XPD.SECO.PC.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.44359,19.23304,20.351,19.61321,,,,,17.50607,18.90312,20.51794,,
Aruba,ABW,"Expenditure per student, tertiary (% of GDP per capita)",SE.XPD.TERT.PC.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.28889,28.77569,33.07156,35.18622,,,,,29.0661,28.80506,37.5624,,
Aruba,ABW,"Health expenditure, total (% of GDP)",SH.XPD.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aruba,ABW,Present value of external debt (% of GNI),DT.DOD.PVLX.GN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aruba,ABW,Interest payments on external debt (% of GNI),DT.INT.DECT.GN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aruba,ABW,External debt stocks (% of GNI),DT.DOD.DECT.GN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aruba,ABW,Total debt service (% of GNI),DT.TDS.DECT.GN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aruba,ABW,GNI per capita (constant LCU),NY.GNP.PCAP.KN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aruba,ABW,GNI per capita (constant 2000 US$),NY.GNP.PCAP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Australia,AUS,"Primary education, teachers",SE.PRM.TCHR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96779,97955,98526,,101035,102267,103774,104500,105469,,,,,,,,,,,,
Australia,AUS,"Secondary education, teachers",SE.SEC.TCHR,,,,,,,,,,56786,60935,65211,68623,74041,77638,80980,82677,84529,85340,86364,,,103064,105955,,,,,,102753,104110,,,,,,,,,,,,,,,,,,,
Australia,AUS,"Expenditure per student, primary (% of GDP per capita)",SE.XPD.PRIM.PC.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.90986571,16.44832,15.88159,16.81576,16.38774,16.60781,16.45125,17.00625,16.69006,16.40764,16.84156,20.2233,,
Australia,AUS,"Expenditure per student, secondary (% of GDP per capita)",SE.XPD.SECO.PC.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.85674283,15.00407,13.27645,15.27159,14.61301,14.55848,15.00458,15.20149,14.64404,14.5217,14.40922,18.76141,,
Australia,AUS,"Expenditure per student, tertiary (% of GDP per capita)",SE.XPD.TERT.PC.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.54843653,26.57538,25.64508,25.69447,22.59796,22.75422,23.27805,21.50093,20.57181,20.2157,19.84824,20.67792,,
Australia,AUS,"Health expenditure, total (% of GDP)",SH.XPD.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.219209624,7.408361049,7.463897727,7.632950321,7.755017195,8.032428208,8.117185895,8.35433344,8.285944954,8.541120237,8.430079813,8.455370215,8.477982185,8.727273115,8.727273115,8.727273115,
Australia,AUS,Present value of external debt (% of GNI),DT.DOD.PVLX.GN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Australia,AUS,Interest payments on external debt (% of GNI),DT.INT.DECT.GN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Australia,AUS,External debt stocks (% of GNI),DT.DOD.DECT.GN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Australia,AUS,Total debt service (% of GNI),DT.TDS.DECT.GN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Australia,AUS,GNI per capita (constant LCU),NY.GNP.PCAP.KN,,,,23916.37039,23916.83038,25105.08064,25847.45262,27097.72834,28471.52106,28656.87941,29289.49863,29593.08869,30096.24682,30134.48837,30481.45612,31187.99844,31102.56792,32005.83302,32514.28609,33163.67945,33684.33557,32581.36539,33465.05941,34543.27315,35484.48635,35809.39458,37250.85724,37887.30984,38494.56897,37791.56761,37812.79604,39155.58642,40272.61708,41066.35085,42203.15861,43493.1101,45176.18192,47021.12109,48391.20879,48777.91115,50084.07335,51004.59864,52491.96578,52881.4894,53587.71945,54233.73123,55470.95197,55614.4335,55692.97489,
Australia,AUS,GNI per capita (constant 2000 US$),NY.GNP.PCAP.KD,,,,10461.75107,10461.95228,10981.72924,11306.46543,11853.37423,12454.31313,12535.39454,12812.12151,12944.92108,13165.01782,13181.74583,13333.52013,13642.58332,13605.21341,14000.32915,14222.74206,14506.80656,14734.55745,14252.0846,14638.63936,15110.28299,15521.9984,15664.12318,16294.66299,16573.0668,16838.70049,16531.18622,16540.47218,17127.84972,17616.47306,17963.67646,18460.9509,19025.21509,19761.44212,20568.47488,21167.7931,21336.94853,21908.30378,22310.96966,22961.58949,23131.97902,23440.90562,23723.49091,24264.68905,24327.45226,24361.80866,
Austria,AUT,"Primary education, teachers",SE.PRM.TCHR,,,,,,,,,,,,,,,,,,26049,26369,27525,27561,27731,27942,28175,32806,33100,33330,33594,33796,34232,34902,33507,32059,32634,30674,31251,31716,28890,,,29129,28822,28397,29239,29044,29274,29017,29179,,
Austria,AUT,"Secondary education, teachers",SE.SEC.TCHR,,,,,,,,,,39613,,,,,,,,,,68492,70358,71312,73251,72400,74014,75256,75056,75290,75674,76295,78069,80980,82696,83608,80168,79806,,72584,,,72392,72629,71954,71135,71548,71710,72856,74202,,
Austria,AUT,"Expenditure per student, primary (% of GDP per capita)",SE.XPD.PRIM.PC.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.94544,23.0293,23.11054,23.51146,23.28574,22.74152,23.44222,23.3913,22.98922,24.10452,,,
Austria,AUT,"Expenditure per student, secondary (% of GDP per capita)",SE.XPD.SECO.PC.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.00357,27.82916,27.8599,27.76882,28.71626,27.46764,26.32676,26.62593,26.34749,27.37474,,,
Austria,AUT,"Expenditure per student, tertiary (% of GDP per capita)",SE.XPD.TERT.PC.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.81163,43.92245,41.23967,46.3006,45.90786,49.0146,49.98216,48.02469,47.08546,43.53848,,,
Austria,AUT,"Health expenditure, total (% of GDP)",SH.XPD.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.525063999,9.47987788,9.820143885,9.984228534,10.11874997,9.946561685,10.08851806,10.11386899,10.29115727,10.40901788,10.40297778,10.17990921,10.19042918,10.37269608,11.02837439,10.97222332,
Austria,AUT,Present value of external debt (% of GNI),DT.DOD.PVLX.GN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Austria,AUT,Interest payments on external debt (% of GNI),DT.INT.DECT.GN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Austria,AUT,External debt stocks (% of GNI),DT.DOD.DECT.GN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Austria,AUT,Total debt service (% of GNI),DT.TDS.DECT.GN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Austria,AUT,GNI per capita (constant LCU),NY.GNP.PCAP.KN,9287.197437,9609.64933,10130.48979,10415.11869,10927.64821,11160.7279,11581.15349,12278.65908,13083.66031,13701.91636,14451.43626,15064.41621,15656.09649,15628.95609,16349.73659,17148.71135,17125.65351,18098.2694,18409.82856,18296.50252,18664.754,19289.68235,19283.53257,19752.46445,20136.00573,20397.32898,21033.37683,21744.51367,22496.42011,22893.98638,23146.48407,23049.30051,23439.52086,23926.87463,24715.75515,25126.50799,25999.39826,26750.82374,27691.92284,27699.28372,28280.91919,28466.11471,29087.45762,29517.27825,30418.19347,31384.11057,32005.01596,30541.78797,31198.37188,
Austria,AUT,GNI per capita (constant 2000 US$),NY.GNP.PCAP.KD,7904.627601,8179.076609,8622.380408,8864.637065,9300.867158,9499.248659,9857.086181,10450.75526,11135.91727,11662.13457,12300.07467,12821.8013,13325.3991,13302.29905,13915.77814,14595.81084,14576.18559,15404.00974,15669.1876,15572.73223,15886.16271,16418.059,16412.82473,16811.94749,17138.39161,17360.8121,17902.17255,18507.44362,19147.41498,19485.79621,19700.70499,19617.98898,19950.11787,20364.92008,21036.36125,21385.96599,22128.91052,22768.47252,23569.47175,23575.73682,24070.78518,24228.41095,24757.25555,25123.08949,25889.88694,26712.00955,27240.48177,25995.08213,26553.92147,
Azerbaijan,AZE,"Primary education, teachers",SE.PRM.TCHR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30098,31167,34201,35514,36413,36810,37469,40523,41328,41651,42533,42243,43036,44106,43971,44232,43610,
Azerbaijan,AZE,"Secondary education, teachers",SE.SEC.TCHR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85817,85801,,118491,120963,122941,123816,125391,127109,127591,129140,,,,,
Azerbaijan,AZE,"Expenditure per student, primary (% of GDP per capita)",SE.XPD.PRIM.PC.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.981663189,6.93563,,,,,,,,,,,,
Azerbaijan,AZE,"Expenditure per student, secondary (% of GDP per capita)",SE.XPD.SECO.PC.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.4370975,16.99519,,,,,,,,,,,,
Azerbaijan,AZE,"Expenditure per student, tertiary (% of GDP per capita)",SE.XPD.TERT.PC.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.09652,15.91147,14.15449,12.35162,12.46054,14.96684,13.47874,11.54517,12.8636,17.09074,22.34607,,
Azerbaijan,AZE,"Health expenditure, total (% of GDP)",SH.XPD.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.8591833,6.201822476,5.488391577,5.488367024,5.397682294,4.675571513,4.47801721,4.467105576,6.554095903,7.902258098,7.797913548,6.086920564,5.002472496,4.281389219,5.78687989,5.879901695,
Azerbaijan,AZE,Present value of external debt (% of GNI),DT.DOD.PVLX.GN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.119276651,
Azerbaijan,AZE,Interest payments on external debt (% of GNI),DT.INT.DECT.GN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.010570059,0.333440207,0.316065023,0.512514868,0.477517688,0.612547341,1.128779196,0.706669519,0.406848629,0.33647471,0.326491724,0.3039588,0.302567658,0.348205395,0.296940874,0.206390178,0.202969947,
Azerbaijan,AZE,External debt stocks (% of GNI),DT.DOD.DECT.GN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.894888593,3.407032143,10.56251571,14.07298456,12.85170051,15.93912941,23.76997596,27.75695652,24.60441976,25.30187966,25.0757653,23.13792992,16.73324404,13.61577408,12.5901279,10.39841214,11.25701644,14.87845474,
Azerbaijan,AZE,Total debt service (% of GNI),DT.TDS.DECT.GN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.010570059,0.333440207,0.316065023,1.969796423,0.538106875,1.332384707,2.603869461,2.535848727,2.729744775,3.192749022,2.914941775,2.026090249,1.430403286,0.670633159,0.677325365,0.851744174,0.849412584,
Azerbaijan,AZE,GNI per capita (constant LCU),NY.GNP.PCAP.KN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,500.2219916,434.636487,429.9377126,457.5772961,498.350337,527.2559942,554.8547182,603.299656,659.3815809,727.1923052,773.3119064,891.1968538,1146.810629,1344.007349,1561.596858,1825.302836,1937.36889,
Azerbaijan,AZE,GNI per capita (constant 2000 US$),NY.GNP.PCAP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,558.6494933,485.4033954,480.1557895,511.0237632,556.5592235,588.8411524,619.6634942,673.766953,736.3994231,812.1306533,863.6371689,995.2914489,1280.761717,1500.991633,1743.996282,2038.503947,2163.659669,
"Bahamas, The",BHS,"Primary education, teachers",SE.PRM.TCHR,,,,,,,,,,707,751,,,1187,1294,1417,,,,,,,,,,,,,,,,,1581,1485,,,,2406,2300,2325,2029,,2150,2497,2335,2420,2333,2683,2402,
"Bahamas, The",BHS,"Secondary education, teachers",SE.SEC.TCHR,,,,,,,,,,641,,712,,,,,,,,,,,,,,,,,,,,,1775,,,,,1167,,1642,2135,,2177,2365,2559,2788,2716,2780,2837,
"Bahamas, The",BHS,"Expenditure per student, primary (% of GDP per capita)",SE.XPD.PRIM.PC.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Bahamas, The",BHS,"Expenditure per student, secondary (% of GDP per capita)",SE.XPD.SECO.PC.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Bahamas, The",BHS,"Expenditure per student, tertiary (% of GDP per capita)",SE.XPD.TERT.PC.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Bahamas, The",BHS,"Health expenditure, total (% of GDP)",SH.XPD.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.838728492,6.907730673,6.468856141,6.276862917,6.062032291,5.911055511,5.877477604,5.914777715,6.152438403,6.490292362,6.252466949,8.031495621,8.136874836,8.382392418,8.32209545,7.892130082,
"Bahamas, The",BHS,Present value of external debt (% of GNI),DT.DOD.PVLX.GN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Bahamas, The",BHS,Interest payments on external debt (% of GNI),DT.INT.DECT.GN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Bahamas, The",BHS,External debt stocks (% of GNI),DT.DOD.DECT.GN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Bahamas, The",BHS,Total debt service (% of GNI),DT.TDS.DECT.GN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Bahamas, The",BHS,GNI per capita (constant LCU),NY.GNP.PCAP.KN,,,,,,,,,,,,,,,,,,,,,,,,,,,,22547.20795,21620.50075,20384.55485,19681.14153,19088.89337,19339.27595,23110.07418,25405.70122,20646.1254,21992.83322,23044.62576,23644.66067,23902.49053,24184.33828,23680.42539,23613.70686,23938.18392,24237.77885,24053.38503,23738.68678,21912.69601,21498.96361,
"Bahamas, The",BHS,GNI per capita (constant 2000 US$),NY.GNP.PCAP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,19917.27299,19098.65809,18006.87448,17385.50819,16862.34061,17083.51825,20414.48578,22442.34797,18237.93512,19427.56123,20356.67135,20886.71743,21114.47368,21363.44635,20918.3105,20859.37411,21146.00375,21410.65355,21247.76766,20969.77621,19356.77132,18991.2972,
Bahrain,BHR,"Primary education, teachers",SE.PRM.TCHR,,,,,,,,,,,,1900,,,,,,,,2360,2370,2736,2551,2645,2856,2906,3283,,,3450,3455,3800,3890,4050,,,,,4245,4471,4953,,,,,,,,,
Bahrain,BHR,"Secondary education, teachers",SE.SEC.TCHR,,,,,,,,,,,,,,,,,,,,1334,1591,1656,1950,2064,,2061,2660,,,3321,3474,3862,4023,4084,,,,,4355,4620,5198,,,,,,,,,
Bahrain,BHR,"Expenditure per student, primary (% of GDP per capita)",SE.XPD.PRIM.PC.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.52397,,,,,,,,,
Bahrain,BHR,"Expenditure per student, secondary (% of GDP per capita)",SE.XPD.SECO.PC.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.24432,,,,,,,,,
Bahrain,BHR,"Expenditure per student, tertiary (% of GDP per capita)",SE.XPD.TERT.PC.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bahrain,BHR,"Health expenditure, total (% of GDP)",SH.XPD.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.574922659,4.549842101,4.654086302,4.705456485,4.665850351,3.948952236,4.258150892,4.387013262,4.245604745,3.949167468,3.706228253,3.545368748,3.634648905,4.220512039,4.665470828,4.972285584,
Bahrain,BHR,Present value of external debt (% of GNI),DT.DOD.PVLX.GN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bahrain,BHR,Interest payments on external debt (% of GNI),DT.INT.DECT.GN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bahrain,BHR,External debt stocks (% of GNI),DT.DOD.DECT.GN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bahrain,BHR,Total debt service (% of GNI),DT.TDS.DECT.GN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bahrain,BHR,GNI per capita (constant LCU),NY.GNP.PCAP.KN,,,,,,,,,,,,,,,,,,,3940.45933,3703.979252,3259.904249,3326.310015,3423.483319,3030.230931,,,,,,,,,,,,,,,,,,,,,,,,,,
Bahrain,BHR,GNI per capita (constant 2000 US$),NY.GNP.PCAP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12138.98419,,,,,,,,,,,
Bangladesh,BGD,"Primary education, teachers",SE.PRM.TCHR,,,,,,,,,113673,117275,136508,155742,150267,164717,172448,174384,186144,187504,153859,149909,,171349,189884,189900,190557,191507,191399,186872,189508,,,,,,,,,,,,,,,344806,344914,364494,365925,361450,395281,
Bangladesh,BGD,"Secondary education, teachers",SE.SEC.TCHR,,,,,,,,,,,,94132,,,,,,105182,111927,,,113950,,112700,108508,112519,124760,130394,130949,,,,,,,,,264945,268774,285109,320779,355594,378276,422578,409262,413746,370800,387273,400052,
Bangladesh,BGD,"Expenditure per student, primary (% of GDP per capita)",SE.XPD.PRIM.PC.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.27138,10.31254,9.74229,8.78842,,
Bangladesh,BGD,"Expenditure per student, secondary (% of GDP per capita)",SE.XPD.SECO.PC.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.52322,10.60317,,12.13813,13.14866,14.36714,,14.62237,14.20172,13.57636,11.97926,,
Bangladesh,BGD,"Expenditure per student, tertiary (% of GDP per capita)",SE.XPD.TERT.PC.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.63532,42.22325,36.6649,39.82647,33.19006,43.12989,,42.35661,36.41534,35.26676,27.7316,,
Bangladesh,BGD,"Health expenditure, total (% of GDP)",SH.XPD.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.524125077,3.464435702,2.754363345,2.734165168,2.759242148,2.815203729,2.981833958,3.093490117,3.035681017,3.12373258,3.208440788,3.398350219,3.457817726,3.332448261,3.412595145,3.484117259,
Bangladesh,BGD,Present value of external debt (% of GNI),DT.DOD.PVLX.GN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.23587011,
Bangladesh,BGD,Interest payments on external debt (% of GNI),DT.INT.DECT.GN.ZS,,,,,,,,,,,,0.05077703,0.091261674,0.12867055,0.362065331,0.460373444,0.404458191,0.401860073,0.404385981,0.448016329,0.605750323,0.654580771,0.598025048,0.592610679,0.688274105,0.744642008,0.669022944,0.684360988,0.637688891,0.568167106,0.477557236,0.472408632,0.508013545,0.461299031,0.476197501,0.399191186,0.364036918,0.398889803,0.39763876,0.369746152,0.34948181,0.31750845,0.335787711,0.368310239,0.346283795,0.346438624,0.287219817,0.233381685,0.212937696,
Bangladesh,BGD,External debt stocks (% of GNI),DT.DOD.DECT.GN.ZS,,,,,,,,,,,,6.154826348,10.08437493,8.667890075,19.79854449,24.31353831,21.27445258,19.07327904,21.59292338,20.93682126,26.83592078,30.25825181,27.42882788,29.6940169,36.65249397,39.97528951,39.11853084,38.92885866,39.9432646,41.08337191,41.31773144,41.43441033,44.45605102,40.22291314,36.20278974,32.6180753,34.0545707,34.65596332,31.79628204,30.56983671,33.30071345,33.43596335,32.89430234,29.01331456,30.37786728,28.96806413,26.41790731,24.41565286,22.80978987,
